"list_name","name","label","Hub","District","Block"
"GramPanchayats","Pauli","Pauli","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Ranipur","Ranipur","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Rosya","Rosya","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Sakoorchak","Sakoorchak","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Shanichara","Shanichara","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Sheobakhri","Sheobakhri","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Sonhan","Sonhan","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Tejpur","Tejpur","EasternUP","SantKabirnagar","Pauli"
"GramPanchayats","Agiauna","Agiauna","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Amarha","Amarha","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Amathari","Amathari","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","AntariNankar","Antari Nankar","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Athlohia","Athlohia","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Banauli","Banauli","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Banethu","Banethu","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Baraipur","Baraipur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Bargadawa","Bargadawa","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Barhaya","Barhaya","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Baurbyes","Baurbyes","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","BhanpurMafi","Bhanpur Mafi","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Bhataura","Bhataura","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Chamarhi","Chamarhi","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Chhibra","Chhibra","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Dabra","Dabra","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Deokali","Deokali","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Dharmsingawa","Dharmsingawa","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Dhobaha","Dhobaha","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Fulawaria","Fulawaria","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Gauriria","Gauriria","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Gobrauri","Gobrauri","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Goithaha","Goithaha","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Hakimrai","Hakimrai","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Hansawapur","Hansawapur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Harraiya","Harraiya","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Imilia","Imilia","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Jamya","Jamya","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Jasawal","Jasawal","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Jhuria","Jhuria","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","KaramaKalan","Karama Kalan","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Karanjot","Karanjot","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Kasya","Kasya","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Khazuri","Khazuri","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","KoilBhar","Koil Bhar","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","KunwarKunwari","Kunwar Kunwari","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","LedawaSripal","Ledawa Sripal","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Loharasan","Loharasan","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","MahdewaNankar","Mahdewa Nankar","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Mehdupur","Mehdupur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Mirapur","Mirapur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Motipur","Motipur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","MurilaKalan","Murila Kalan","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Musahra","Musahra","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","NetariKalan","Netari Kalan","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Nighuri","Nighuri","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","ParasaMafi","Parasa Mafi","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Parasia","Parasia","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Paratappur","Paratappur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Pasai","Pasai","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Pasnara","Pasnara","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","PatanaKhas","Patana Khas","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Rajediha","Rajediha","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Ramawapur","Ramawapur","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Ramawapur2","Ramawapur 2","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Sanda","Sanda","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Santha","Santha","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Saurha","Saurha","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Seaichpar","Seaichpar","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","SehwaChaubey","Sehwa Chaubey","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Sikri","Sikri","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Sukarauli","Sukarauli","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","TotahaTal","Totaha Tal","EasternUP","SantKabirnagar","Santha"
"GramPanchayats","Agya","Agya","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Ahirauli","Ahirauli","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Asharafpur","Asharafpur","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Baghnagar","Baghnagar","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Banni","Banni","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Barela","Barela","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","BarhyaMafi","Barhya Mafi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","BastiBasta","Basti Basta","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Bhagura","Bhagura","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","BharwaliaBudhan","Bharwalia Budhan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Bhatpara","Bhatpara","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Bhelwasi","Bhelwasi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","BigraAual","Bigra Aual","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Bigrameer","Bigrameer","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","BudhaKalan","Budha Kalan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Budhanpur","Budhanpur","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","ChageraMangera","Chagera Mangera","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","ChaguriaBaguria","Chaguria Baguria","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","ChaieKalan","Chaie Kalan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Chamarsan","Chamarsan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Chata","Chata","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Chewtana","Chewtana","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","ChhapiaChhitauna","Chhapia Chhitauna","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","ChhapiaMafi","Chhapia Mafi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Chorha","Chorha","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Danokuiyan","Danokuiyan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","DariDeeha","Dari Deeha","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Dariabad","Dariabad","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Dashawan","Dashawan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","DeoriaBijaie","Deoria Bijaie","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","DeoriaNasir","Deoria Nasir","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Deorialal","Deorialal","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Dhorhaie","Dhorhaie","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Dhusra","Dhusra","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Dihwa","Dihwa","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Dudhara","Dudhara","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Garthaulia","Garthaulia","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","HujurSuhawa","Hujur Suhawa","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","JagdishpurUrfLahuraDewa","Jagdishpur Urf Lahura Dewa","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","JatedeehaDubaulia","Jatedeeha Dubaulia","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Kaqnpara","Kaqnpara","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Karhi","Karhi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","KarmaKhan","Karma Khan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Karza","Karza","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Kaththes","Kaththes","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Kekrahi","Kekrahi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Khamharia","Khamharia","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Kohriawa","Kohriawa","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Kurthia","Kurthia","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Kushmaini","Kushmaini","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Madarpur","Madarpur","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Mahuari","Mahuari","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","MuhammadGarh","Muhammad Garh","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","MuradeehaKhurd","Muradeeha Khurd","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","MuradehaBeg","Muradeha Beg","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Nauwadeeh","Nauwadeeh","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Nawadiha","Nawadiha","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Nipania","Nipania","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","PachaDeori","Pacha Deori","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Pachdeora","Pachdeora","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","PachpokhariaKhas","Pachpokharia Khas","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","PailiKhas","Paili Khas","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","ParsaSheikh","Parsa Sheikh","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Parsadpur","Parsadpur","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","PipraGovind","Pipra Govind","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","PipraHasanpur","Pipra Hasanpur","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Puraina","Puraina","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","RaipurChhapiaUrfThoka","Raipur Chhapia Urf Thoka","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","RajapurSarraiya","Rajapur Sarraiya","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","RakshaDevai","Raksha Devai","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","RakshaKlan","Raksha Klan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Salepur","Salepur","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Sehura","Sehura","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Semeriawan","Semeriawan","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","SisaieMafi","Sisaie Mafi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","SiswaDakhini","Siswa Dakhini","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","SonauraGausi","Sonaura Gausi","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","SorhaSingorwa","Sorha Singorwa","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Sujia","Sujia","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","TemaRahmat","Tema Rahmat","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","TenuhariDoem","Tenuhari Doem","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","TenuhariSoem","Tenuhari Soem","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Thawaiepar","Thawaiepar","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Thuranda","Thuranda","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Tilja","Tilja","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Tinhari","Tinhari","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","UchharaKhurd","Uchhara Khurd","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Umila","Umila","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","UsraShaheed","Usra Shaheed","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Wasin","Wasin","EasternUP","SantKabirnagar","Semariyawan"
"GramPanchayats","Akdengwa","Akdengwa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Asidhawa","Asidhawa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Asogawa","Asogawa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Balua","Balua","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","BaraonNankar","Baraon Nankar","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","BardahiNankar","Bardahi Nankar","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Barharghat","Barharghat","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","BarhiUrfMisraulia","Barhi Urf Misraulia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Basantpur","Basantpur","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Bastha","Bastha","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Bhagautapur","Bhagautapur","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","BhagautapurNorth","Bhagautapur North","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Bhanawari","Bhanawari","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Bhujrai","Bhujrai","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","BimauwaBuzurg","Bimauwa Buzurg","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Chetia","Chetia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Chetiawa","Chetiawa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Chhatwa","Chhatwa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Dasia","Dasia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Gonhadih","Gonhadih","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Gonhatal","Gonhatal","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","GonhatalWest","Gonhatal West","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Gothawa","Gothawa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","GulrihaRaja","Gulriha Raja","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","HarraiaNankar","Harraia Nankar","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","HataKhas","Hata Khas","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","HayatNagar","Hayat Nagar","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","JajarGathia","Jajar Gathia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","JalheKhor","Jalhe Khor","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","JamlaJot","Jamla Jot","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Janiajot","Janiajot","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Kadmahwa","Kadmahwa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","KodriKhas","Kodri Khas","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","KolhuiBuzurg","Kolhui Buzurg","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Madhukarpur","Madhukarpur","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","MahuaKalan","Mahua Kalan","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Majhari","Majhari","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Majharia","Majharia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","MajhwanKhurd","Majhwan Khurd","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Marcha","Marcha","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","MauNorth","Mau North","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","MauWest","Mau West","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Mechuka","Mechuka","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Nawaila","Nawaila","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Nevori","Nevori","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","PachhariKhas","Pachhari Khas","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Pakardiha","Pakardiha","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Paraspur","Paraspur","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Pathkhauli","Pathkhauli","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Phulpur","Phulpur","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Piparhia","Piparhia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Rehra","Rehra","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","RmaTikra","Rma Tikra","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Saraon","Saraon","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Satwari","Satwari","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Sekhui","Sekhui","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Sekhuia","Sekhuia","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","SonFerwaKhurd","Son Ferwa Khurd","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","SonferwaBuzurg","Sonferwa Buzurg","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Sonkhar","Sonkhar","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Subhauli","Subhauli","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Sukrauli","Sukrauli","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Suparaja","Suparaja","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Tejgarh","Tejgarh","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Tekapar","Tekapar","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Telaura","Telaura","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Telpurwa","Telpurwa","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Tighara","Tighara","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Tiwaripur","Tiwaripur","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","TiwaripurWest","Tiwaripur West","EasternUP","Siddharthnagar","Bansi"
"GramPanchayats","Ahiraula","Ahiraula","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Akarahara","Akarahara","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Arri","Arri","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Audahi","Audahi","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Aurahawa","Aurahawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Baidauli","Baidauli","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Bairihawa","Bairihawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Baragadawa","Baragadawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Basahiya","Basahiya","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Basantpur","Basantpur","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","BasawanpalUrfMadarahia","Basawanpal Urf Madarahia","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Bhanpur","Bhanpur","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","BhawpurUrfGulari","Bhawpur Urf Gulari","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Bohali","Bohali","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Champapur","Champapur","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Chandai","Chandai","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Chandawa","Chandawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Charigawa","Charigawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","DebaruyaKhas","Debaruya Khas","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","DhanauraBuzurg","Dhanaura Buzurg","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","DhanauraMustahakam","Dhanaura Mustahakam","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Dhandhara","Dhandhara","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","DhekahariBuzurg","Dhekahari Buzurg","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","DhekahriKhurd","Dhekahri Khurd","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","DudhawaniyaBuzurg","Dudhawaniya Buzurg","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Ganeshpur","Ganeshpur","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Ganrakha","Ganrakha","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Gharuyar","Gharuyar","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","GolhauraMustahakam","Golhaura Mustahakam","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Jagadhara","Jagadhara","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","JiginihawaUrfDhanauri","Jiginihawa Urf Dhanauri","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","JiyaBhari","Jiya Bhari","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Jugdihawa","Jugdihawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","KalyanNagarUrfHirdayNagar","Kalyan Nagar Urf Hirday Nagar","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Khaira","Khaira","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","KhairiShitalPrasad","Khairi Shital Prasad","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","KhairiUrfBhujahawa","Khairi Urf Bhujahawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","KhajuriyaSarki","Khajuriya Sarki","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","KhankuiyaNankar","Khankuiya Nankar","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Kharikaura","Kharikaura","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Khurahuriya","Khurahuriya","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Kotiya","Kotiya","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Malagahiya","Malagahiya","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Manikaura","Manikaura","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","MatiyarUrfBhutahwa","Matiyar Urf Bhutahwa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Mohankola","Mohankola","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Mujahana","Mujahana","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Pakanihawa","Pakanihawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Parsa","Parsa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","ParsaDivan","Parsa Divan","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","PatharDeia","Pathar Deia","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Pipara","Pipara","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Redwariya","Redwariya","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Rekahat","Rekahat","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","RomanDai","Roman Dai","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Sewara","Sewara","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","SiswaBuzurg","Siswa Buzurg","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","TalKunda","Tal Kunda","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Taulihawa","Taulihawa","EasternUP","Siddharthnagar","Barhnibajar"
"GramPanchayats","Ahiraulipadri","Ahiraulipadri","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","AmauliIkdanga","Amauli Ikdanga","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","AnduaSnichara","Andua Snichara","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","AsanharaMafi","Asanhara Mafi","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","Babhani","Babhani","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","Badaya","Badaya","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BadharaBishunpur","Badhara Bishunpur","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BaniaKhas","Bania Khas","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BastiBargadwa","Basti Bargadwa","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BatnarMustacum","Batnar Mustacum","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BeniNagar","Beni Nagar","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BewaMustancum","Bewa Mustancum","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","Bhandriya","Bhandriya","EasternUP","Siddharthnagar","Bhanwapur"
"GramPanchayats","BhanpurMarha","Bhanpur Marha","EasternUP","Siddharthnagar","Bhanwapur"
